5 265 0 978245037
5 2029 1 978246555
5 194 0 978246108
5 551 1 978246504
5 1513 1 978242977
5 3046 0 978244962
5 2318 1 978242640
5 1517 1 978245568
5 1089 1 978244205
5 3260 1 978245065
5 913 1 978242740
5 1730 1 978244603
5 3408 0 978242323
5 3409 0 978242541
5 2607 0 978242607
5 1449 1 978244830
5 1732 1 978245740
5 1733 0 978246450
5 2390 1 978242679
5 1734 1 978245334
5 3266 0 978246162
5 3267 1 978244893
5 919 1 978241072
5 3624 0 978243803
5 2395 1 978243054
5 1594 0 978245548
5 2683 0 978241434
5 412 0 978245891
5 2759 0 978242080
5 994 1 978244540
5 1884 0 978246576
5 1885 1 978245568
5 272 0 978245487
5 24 0 978242934
5 3051 0 978241434
5 348 1 978245863
5 2323 1 978245445
5 1093 0 978242080
5 29 1 978245065
5 562 1 978244603
5 1095 1 978245065
5 1527 0 978246479
5 1529 1 978245037
5 3418 0 978244962
5 2188 0 978241390
5 497 0 978245687
5 202 0 978246033
5 1747 0 978245663
5 2908 1 978241981
5 2762 0 978243054
5 2692 1 978242977
5 1966 0 978245931
5 3499 0 978245065
5 353 0 978246504
5 32 1 978244962
5 1243 0 978244001
5 1897 1 978246426
5 1171 1 978244852
5 3786 0 978241981
5 34 1 978244603
5 356 0 978241112
5 357 0 978245829
5 36 0 978244808
5 714 1 978244493
6 2406 1 978236670
6 1101 1 978236670
6 3717 1 978238371
6 1030 1 978237691
6 1688 1 978237570
6 1035 1 978237767
6 3578 1 978238195
6 364 1 978237570
6 3501 1 978236670
6 3072 1 978236075
6 368 1 978237909
6 296 0 978237379
6 48 1 978237570
6 3074 1 978238036
6 1188 1 978236771
6 3508 0 978238036
6 588 1 978237511
6 1 1 978237008
6 1043 1 978236219
6 2858 0 978236809
6 377 0 978236383
6 590 0 978237232
6 595 1 978237511
6 597 1 978239019
6 383 1 978237909
6 2506 0 978236975
6 3524 0 978236719
6 1566 1 978237570
6 1569 1 978238948
6 2006 1 978236122
6 2081 1 978236567
6 2082 0 978236975
6 3600 0 978237813
6 3604 1 978237767
6 2802 1 978236612
6 3534 1 978236219
6 3536 1 978238230
6 1210 0 978236219
6 3753 1 978238195
6 3682 0 978238036
6 2017 0 978237813
6 3685 0 978236519
6 3610 0 978237813
6 1296 0 978236519
6 838 1 978237444
6 1007 0 978238036
6 1947 1 978237767
6 2966 1 978237273
6 266 1 978237909
6 17 1 978236383
6 3699 1 978236567
6 1441 1 978236383
6 1088 1 978236670
6 912 1 978236122
6 199 1 978237570
6 914 1 978237767
6 3408 1 978238230
6 1806 0 978236876
6 3624 1 978238256
6 2469 0 978236670
6 2396 1 978236809
6 2100 0 978236567
6 1959 0 978236612
6 2321 0 978237034
6 1380 1 978237691
6 920 1 978238851
6 569 1 978236876
6 1674 1 978236567
6 3565 1 978238288
6 1028 1 978237767
6 34 1 978237444
7 648 1 978234737
7 861 1 978234874
7 2916 1 978234842
7 3578 0 978234737
7 3793 0 978234737
7 1610 1 978234786
7 589 1 978234786
7 6 1 978234842
7 442 1 978234632
7 733 1 978234842
7 377 0 978234810
7 2353 1 978234874
7 1196 1 978234632
7 2571 1 978234786
7 380 1 978234874
7 1997 1 978234737
7 1270 1 978234581
7 457 1 978234786
7 1573 1 978234874
7 3753 1 978234737
7 3107 0 978234898
7 474 1 978234842
7 1722 1 978234874
7 3256 1 978234874
7 1580 1 978234842
7 110 1 978234786
7 1221 1 978234659
7 2028 1 978234786
7 480 1 978234607
7 349 1 978234874
7 3418 0 978234810
8 39 0 978229571
8 2336 0 978230120
8 288 1 978229391
8 3425 0 978231982
8 2268 0 978230852
8 1466 1 978230052
8 1393 1 978229702
8 1682 1 978230852
8 2916 1 978229172
8 506 0 978230483
8 508 0 978230435
8 3213 0 978233462
8 42 0 978232754
8 650 1 978230943
8 3500 0 978232754
8 296 1 978229857
8 3147 1 978230550
8 3148 0 978230248
8 2702 0 978230943
8 2278 0 978229293
8 1476 0 978231493
8 2490 0 978229293
8 589 1 978229138
8 1836 1 978231592
8 1693 0 978231121
8 150 1 978230611
8 151 1 978231150
8 1 1 978233496
8 510 0 978232056
8 4 0 978232203
8 3006 0 978230227
8 2858 1 978229817
8 1621 0 978230966
8 1265 1 978229524
8 733 0 978229347
8 377 1 978229204
8 3155 0 978232231
8 2427 1 978229204
8 58 1 978230286
8 2712 0 978230886
8 2429 0 978231890
8 1840 1 978230577
8 2571 1 978229172
8 1916 1 978229293
8 1488 0 978231982
8 230 1 978231637
8 1120 1 978230391
8 161 0 978230435
8 163 1 978229246
8 1411 1 978230391
8 524 1 978230611
8 1059 0 978229614
8 527 1 978229857
8 454 0 978231173
8 1701 1 978231659
8 1274 1 978233462
8 741 1 978233526
8 1704 1 978229900
8 1277 0 978229614
8 2291 1 978229702
8 1639 1 978229702
8 3528 1 978231687
8 2297 0 978231252
8 3386 0 978229979
8 2006 0 978229347
8 608 1 978229857
8 465 1 978231173
8 1711 0 978231890
8 538 0 978230391
8 393 0 978229138
8 2442 1 978230550
8 1357 1 978230800
8 73 1 978230286
8 3246 1 978230391
8 3173 0 978232012
8 1573 1 978228960
8 105 1 978232056
8 1210 1 978228789
8 1213 1 978229817
8 253 1 978230943
8 3105 1 978230666
8 3107 1 978229246
8 3250 0 978230184
8 3252 0 978230013
8 1721 1 978230800
8 476 0 978230687
8 3256 1 978229347
8 908 1 978228882
8 3257 0 978247143
8 1653 1 978230886
8 1580 1 978229293
8 110 1 978229172
8 111 1 978228832
8 3259 1 978231571
8 3186 1 978230852
8 1589 1 978230943
8 2023 0 978231802
8 14 1 978230756
8 2028 1 978229138
8 337 1 978230248
8 265 1 978229571
8 16 1 978230095
8 266 1 978231614
8 17 1 978229571
8 2314 0 978232056
8 2600 0 978229391
8 480 1 978228960
8 269 1 978231121
8 555 1 978229204
8 1801 0 978232056
8 3260 0 978229957
8 1730 1 978230013
8 1660 0 978230611
8 3265 1 978229138
8 1735 1 978229614
8 3267 1 978229204
8 3481 1 978228882
8 2396 1 978229524
8 2686 1 978230152
8 2688 0 978231429
8 345 0 978230943
8 2320 0 978231802
8 24 1 978230966
8 25 1 978229477
8 2324 0 978230483
8 349 1 978229347
8 562 1 978230184
8 2329 1 978229900
8 1810 0 978231031
8 2541 0 978231031
8 3418 0 978229138
8 1673 1 978230356
8 2908 0 978230052
8 1678 1 978230649
8 2692 1 978229138
8 1027 1 978232203
8 2699 1 978229347
8 282 0 978231802
8 36 1 978230013
9 2268 1 978226495
9 1466 1 978226248
9 1393 0 978226081
9 861 0 978226665
9 1682 1 978226302
9 3717 0 978225709
9 508 0 978226315
9 3793 1 978225581
9 720 1 978225898
9 367 0 978226678
9 47 1 978226093
9 3147 1 978226081
9 3148 0 978225827
9 1617 1 978225924
9 2278 1 978226665
9 223 1 978226165
9 150 0 978226041
9 3298 1 978225686
9 1 1 978225952
9 3006 0 978226041
9 2858 1 978225333
9 3948 0 978225177
9 50 1 978225333
9 1265 1 978226066
9 805 0 978226564
9 3510 0 978225570
9 377 0 978226150
9 1552 0 978225489
9 590 1 978226434
9 3513 0 978225730
9 2355 1 978226054
9 1912 0 978226343
9 593 1 978225314
9 2571 1 978225984
9 597 0 978226473
9 300 1 978226277
9 1777 1 978226291
9 162 1 978226023
9 524 1 978226599
9 3301 0 978225718
9 1343 0 978226261
9 527 1 978225303
9 3160 0 978225984
9 529 1 978226564
9 457 1 978226006
9 1704 1 978225924
9 745 1 978225898
9 3452 0 978225746
9 2294 1 978226678
9 1921 1 978226368
9 1639 1 978226109
9 1923 1 978226165
9 1784 0 978226109
9 1060 1 978226261
9 318 1 978225883
9 608 1 978225898
9 1356 0 978226644
9 1358 1 978226207
9 3178 0 978224908
9 3751 1 978224859
9 1210 1 978224893
9 3826 0 978225758
9 1213 1 978225314
9 3755 0 978225613
9 2599 0 978225952
9 2302 1 978226463
9 1500 1 978226123
9 2959 1 978226123
9 1148 1 978225333
9 2166 1 978226197
9 1721 1 978226248
9 3253 1 978226165
9 3255 1 978226216
9 1653 1 978226619
9 838 0 978226495
9 1584 1 978226233
9 1221 1 978224908
9 1223 1 978225968
9 2890 1 978226291
9 2028 1 978225908
9 3114 1 978225952
9 16 1 978226599
9 480 1 978226448
9 1089 1 978225968
9 912 1 978224879
9 1446 0 978226150
9 3408 1 978225570
9 3623 1 978225671
9 778 1 978226248
9 1669 0 978226150
9 3484 0 978225778
9 412 0 978226261
9 3916 0 978225153
9 994 1 978226328
9 1233 0 978225303
9 1307 1 978225429
9 25 1 978226041
9 2324 1 978226066
9 349 1 978226564
9 920 0 978225401
9 3270 0 978226448
9 2762 1 978225984
9 1961 1 978224859
9 2692 1 978225429
9 1310 0 978226006
9 428 0 978226580
10 2622 1 978228212
10 648 1 978224925
10 2628 0 978228408
10 3358 1 978226378
10 3359 0 978227125
10 1682 1 978226319
10 1756 1 978228655
10 1320 0 978230837
10 2124 0 978229208
10 2125 1 979167795
10 1250 0 978226572
10 2054 1 978229409
10 1252 0 979775409
10 1253 1 978226866
10 720 1 979775240
10 3868 0 978225997
10 1254 0 978226254
10 3869 0 978230562
10 1256 0 979168591
10 3500 1 978228153
10 1257 1 978227300
10 3501 1 978228911
10 2997 1 978226026
10 1259 0 979168564
10 653 1 978227051
10 1831 1 979776206
10 3363 1 978227696
10 586 0 978228747
10 587 1 978227028
10 3438 0 979168346
10 588 1 978225900
10 3439 0 978229894
10 589 1 978226128
10 1690 1 978230253
10 3296 1 978226103
10 223 0 978225900
10 150 1 978226319
10 2496 1 978227087
10 1 1 978226474
10 2497 1 978229979
10 2 1 979168267
10 2498 1 979776161
10 153 0 978229917
10 7 1 978227763
10 2133 1 978229171
10 2135 1 978224779
10 3948 1 978295480
10 2136 1 978230063
10 2137 1 978227842
10 1408 1 978227188
10 802 1 978226425
10 2138 0 978228848
10 1409 1 978229624
10 2067 0 979167600
10 1265 1 979167660
10 1339 1 979168036
10 1269 1 978226500
10 1196 1 979168108
10 590 1 978227646
10 1197 1 979167660
10 1198 1 978225630
10 2640 1 979168210
10 592 1 978227263
10 594 1 978226913
10 2716 1 978225952
10 595 1 980638533
10 2717 1 979775973
10 2571 1 979168108
10 596 1 978228174
10 3447 1 980638373
10 597 1 978224375
10 1918 0 978230230
10 2140 1 979168295
10 1411 1 978226287
10 2072 1 978230923
10 1270 1 978225735
10 1271 1 978226349
10 1345 0 978229295
10 2077 0 979775266
10 2078 1 978227646
10 1276 0 979168446
10 743 0 978224375
10 671 0 978228408
10 1278 1 978225922
10 745 1 979168564
10 3451 1 978226739
10 3525 0 978226500
10 1921 1 978227503
10 1923 1 978228288
10 1927 0 978225599
10 3386 1 978227379
10 2657 1 978224779
10 3388 0 978230736
10 1784 1 979168470
10 316 1 978227503
10 317 1 978228625
10 318 1 979775159
10 248 1 978229811
10 2080 1 978226866
10 2081 1 978228053
10 2082 0 978228754
10 1282 1 978224549
10 1356 1 978227871
10 1283 0 980638614
10 750 1 979775386
10 1357 1 978227625
10 2087 1 979775738
10 1286 1 979167906
10 1287 0 978227425
10 2804 1 978227003
10 3608 0 978228601
10 2662 1 978227529
10 3466 1 979168267
10 3100 0 978227105
10 2300 1 978225682
10 253 1 978228886
10 180 0 978226766
10 2599 1 979168618
10 2302 1 978227317
10 329 1 978229147
10 3034 1 980638330
10 3108 1 979168036
10 3035 0 978225997
10 186 0 978229938
10 2161 1 978228212
10 3037 1 978225682
10 2090 1 978228820
10 3039 1 978228053
10 2091 0 978230593
10 902 1 979167926
10 830 1 978229716
10 2093 1 978229624
10 1291 1 978225735
10 904 1 979775329
10 2094 1 978229097
10 1292 1 979775615
10 1293 1 978225682
10 2096 1 979775364
10 1294 1 978225952
10 765 1 978230330
10 3471 1 978226231
10 2746 1 978228307
10 1009 1 979168267
10 1947 1 978226805
10 1948 1 978224400
10 333 0 978228911
10 260 1 979168077
10 3114 1 978225759
10 2312 1 978224549
10 339 1 979167945
10 1513 0 978230230
10 2316 1 978229666
10 1441 1 978228451
10 1517 0 978227961
10 1371 1 978229517
10 2174 1 978227669
10 1372 1 978228288
10 912 0 978225708
10 913 0 978225900
10 1374 1 979168160
10 914 1 978226805
10 1375 1 978228212
10 915 1 978227215
10 1376 1 979168132
10 1377 0 978229894
10 916 1 979168424
10 918 1 978227215
10 919 1 978225561
10 1012 0 978227462
10 3481 1 978225050
10 2826 1 978230540
10 3629 0 978225428
10 1015 0 978230923
10 1016 1 978229171
10 1954 0 978225735
10 1019 1 978227763
10 1884 0 978229772
10 3489 1 979168295
10 1959 1 978230330
10 344 1 978229343
10 24 0 978230586
10 2321 1 978227336
10 275 1 979776321
10 2324 1 978226287
10 2252 1 980638688
10 277 0 978226147
10 1380 1 978229336
10 920 1 978227029
10 923 0 980638575
10 924 0 979168183
10 3701 0 978227871
10 3702 0 978226103
10 780 1 978228625
10 3703 0 978226805
10 1387 0 978225952
10 926 1 978226212
10 3704 0 978228364
10 1020 0 978228726
10 784 0 978230946
10 858 0 978224375
10 1022 1 979775689
10 2762 1 978225541
10 1023 1 979775485
10 1961 1 979775330
10 1025 1 978228074
10 2693 1 980638633
10 1028 1 978226068
10 1967 1 978227442
10 351 1 978229562
10 32 1 979168160
10 282 1 978229716
10 356 1 978226833
10 357 1 979167887
10 2405 1 978230754
10 2407 1 979168184
10 2336 1 978226165
10 3066 0 978226866
10 2193 1 979168295
10 932 0 979167985
10 1394 0 979168401
10 938 1 978229273
10 1101 1 978228153
10 1030 0 978230946
10 2770 1 978230253
10 1031 1 978228546
10 1104 1 978227263
10 1032 1 978228428
10 2918 1 978225922
10 1035 1 979775485
10 435 1 978229498
10 364 1 978226698
10 292 1 978228798
10 367 1 979168267
10 3072 1 978228930
10 368 1 978227003
10 48 1 978230090
10 1544 1 978224749
10 1617 0 979775159
10 943 1 978227166
10 3723 1 978226896
10 1042 1 978228601
10 2858 0 978224627
10 370 0 978229389
10 2423 1 978228930
10 3153 0 978229791
10 2424 1 978229666
10 3155 1 978224705
10 2355 1 978226500
10 3086 1 978227574
10 3087 1 978226500
10 953 1 978226474
10 954 1 978225922
10 3809 1 978228451
10 3591 1 978228525
10 2863 1 978226443
10 1124 1 978229075
10 3593 1 979776253
10 2791 1 978224705
10 1125 1 978229562
10 520 1 978230923
10 3668 1 979167795
10 1127 1 979168108
10 2795 0 979168510
10 1129 1 979168210
10 2797 1 979168267
10 1059 1 979168008
10 2501 1 978226402
10 527 1 979775615
10 2431 1 978229147
10 62 1 978227051
10 1704 1 980638575
10 3309 0 979775054
10 1633 1 978229266
10 2436 1 978229227
10 2291 1 978226896
10 3095 1 978226212
10 2294 1 978227625
10 3097 1 978226951
10 1566 0 978230330
10 1639 0 979167795
10 3099 0 978230170
10 3812 1 978229959
10 2000 1 978226319
10 963 1 978227669
10 2001 1 978227669
10 1200 1 979168160
10 2002 1 978229562
10 1201 0 978225853
10 2003 1 978227807
10 3671 1 978226287
10 1203 0 979775159
10 2005 1 978229459
10 1204 1 978225456
10 2006 0 979167842
10 969 0 979167867
10 2872 1 978226186
10 3675 1 978224779
10 2946 0 979168591
10 898 1 979167630
10 2009 1 979168210
10 2874 1 978227188
10 899 1 979167758
10 1135 1 978229435
10 2948 1 978227166
10 1136 1 979168424
10 539 1 978227239
10 2371 1 978227625
10 3247 1 978227481
10 3174 1 978228364
10 3175 1 979168132
10 2375 1 978230090
10 1573 1 978229389
10 104 0 978227551
10 2378 0 978230187
10 971 1 978227551
10 2011 1 978228118
10 3751 1 978224549
10 1210 1 978224400
10 2012 1 978228174
10 2015 1 978228601
10 1214 1 978225800
10 1215 1 978225824
10 2018 1 978227993
10 1073 1 979168267
10 3688 0 978230022
10 2959 0 978226165
10 541 1 978225630
10 542 1 978230386
10 1148 1 978225541
10 543 1 978228848
10 1079 1 978225800
10 3252 0 978228727
10 1721 0 979167842
10 3254 0 978230540
10 3255 1 978227143
10 2453 1 978228798
10 110 1 978225853
10 1580 1 978226401
10 1653 1 978227239
10 2529 1 978226866
10 1654 1 979168346
10 3259 1 978228644
10 1583 1 978230461
10 1584 1 979168108
10 3189 1 978225033
10 116 0 979775053
10 1586 1 978229979
10 2021 1 979168295
10 1220 1 978227912
10 1221 0 980638633
10 1223 1 979168470
10 1225 1 979775131
10 1080 1 978225824
10 2967 1 978227848
10 2968 1 979168160
10 551 0 978224549
10 1084 1 978226698
10 3699 1 978226866
10 480 1 978224705
10 1088 1 978227300
10 2530 0 978230586
10 3408 1 978225070
10 3264 0 978230671
10 3194 1 978226349
10 2393 1 978228074
10 3198 0 978226212
10 2396 1 979167660
10 2398 1 979775266
10 2100 1 978226739
10 2399 1 978224821
10 1302 1 978225779
10 1230 1 978226968
10 2105 1 979168309
10 1304 0 979168618
10 2033 0 978224675
10 1233 1 979775521
10 2108 1 979167867
10 1234 1 978225630
10 1307 1 978226546
10 2109 1 978229007
10 1091 0 978229753
10 1097 1 979168108
10 2470 1 978228118
10 2617 1 978227696
10 3347 1 979775575
10 203 1 978230426
10 1676 1 978229028
10 208 1 978230132
10 2111 1 978228798
10 2040 1 978227003
10 2041 0 978227300
10 2115 1 978227934
10 1240 1 979775448
10 3928 1 978228307
10 2043 1 978228989
10 1243 1 978227300
10 2045 0 978228575
10 2046 1 978228966
10 2047 1 978229459
10 1247 0 979167795
10 2049 1 978229624
11 1753 1 978904024
11 1682 0 978902586
11 216 1 978904376
11 2997 1 978902286
11 1259 0 978903041
11 1188 1 978220319
11 2706 0 978902286
11 586 0 978904356
11 587 0 978219045
11 2639 0 978902477
11 2136 0 978903743
11 1265 0 978219815
11 2710 0 978220867
11 663 1 978904024
11 590 0 978902349
11 1197 1 978903297
11 2712 0 978220669
11 1198 1 978218913
11 593 1 978219607
11 1916 1 978220867
11 597 0 978220521
11 3448 1 978903351
11 231 0 978904192
11 1777 1 978903927
11 2076 1 978908976
11 1278 0 978903297
11 1923 1 978220393
11 2580 1 978220030
11 1784 1 978219917
11 318 1 978219547
11 246 1 978902439
11 249 0 978220645
11 1358 1 978219776
11 1288 1 978903107
11 2804 1 978902902
11 3608 1 978903365
11 2806 0 978904615
11 3396 0 978903107
11 3101 0 978902406
11 2598 0 978904299
11 2302 1 978220896
11 3105 1 978219702
11 3107 0 978221143
11 2306 0 978904849
11 764 1 978219869
11 2746 1 978903773
11 333 1 978904356
11 1441 0 978902349
11 2174 1 978903278
11 3552 0 978903278
11 778 1 978219895
11 2683 1 978904242
11 342 0 978221632
11 1887 0 978902286
11 345 1 978220669
11 272 0 978902477
11 2321 0 978903107
11 2325 0 978904615
11 3129 1 978903701
11 2329 1 978220030
11 784 0 978904376
11 2907 0 978904916
11 2762 1 978219815
11 788 0 978904053
11 2766 1 978903209
11 3499 0 978902477
11 356 1 978903209
11 357 0 978903395
11 36 0 978902405
11 2335 0 978904795
11 1461 0 978904682
11 1394 1 978902965
11 2918 1 978903129
11 435 0 978904682
11 47 0 978902560
11 3146 0 978904939
11 3148 1 978220521
11 1546 1 978902521
11 1042 0 978221225
11 2858 1 978219634
11 440 0 978220361
11 441 0 978220561
11 515 0 978220867
11 50 1 978219607
11 2355 0 978902350
11 2282 1 978902522
11 2359 0 978903379
11 3809 1 978903728
11 2791 1 978903186
11 2795 1 978903701
11 1059 1 978220622
11 454 0 978220930
11 1701 1 978221676
11 3160 1 978220432
11 2431 0 978904634
11 1704 1 978219701
11 2507 0 978904711
11 1563 1 978221617
11 1498 0 978221017
11 1136 1 978902965
11 531 0 978902521
11 608 1 978219667
11 3174 0 978903658
11 3249 0 978221581
11 3176 0 978221069
